vd;V(vo1);V(vo1)-V(vo2);V(vo2)
-3.339999999999994e-001;5.581384e+000;4.263591e+000;1.317793e+000
-3.319999999999994e-001;5.571063e+000;4.242984e+000;1.328079e+000
-3.299999999999994e-001;5.560664e+000;4.222221e+000;1.338442e+000
-3.279999999999994e-001;5.550189e+000;4.201309e+000;1.348881e+000
-3.259999999999994e-001;5.539641e+000;4.180248e+000;1.359393e+000
-3.239999999999994e-001;5.529021e+000;4.159045e+000;1.369976e+000
-3.219999999999994e-001;5.518331e+000;4.137702e+000;1.380629e+000
-3.199999999999994e-001;5.507573e+000;4.116223e+000;1.391350e+000
-3.179999999999994e-001;5.496748e+000;4.094612e+000;1.402136e+000
-3.159999999999994e-001;5.485859e+000;4.072871e+000;1.412987e+000
-3.139999999999994e-001;5.474906e+000;4.051005e+000;1.423901e+000
-3.119999999999994e-001;5.463893e+000;4.029017e+000;1.434876e+000
-3.099999999999994e-001;5.452819e+000;4.006908e+000;1.445911e+000
-3.079999999999994e-001;5.441687e+000;3.984683e+000;1.457003e+000
-3.059999999999994e-001;5.430497e+000;3.962344e+000;1.468153e+000
-3.039999999999994e-001;5.419253e+000;3.939896e+000;1.479357e+000
-3.019999999999994e-001;5.407954e+000;3.917338e+000;1.490616e+000
-2.999999999999994e-001;5.396602e+000;3.894676e+000;1.501927e+000
-2.979999999999994e-001;5.385199e+000;3.871910e+000;1.513289e+000
-2.959999999999994e-001;5.373745e+000;3.849045e+000;1.524701e+000
-2.939999999999994e-001;5.362243e+000;3.826081e+000;1.536162e+000
-2.919999999999994e-001;5.350692e+000;3.803022e+000;1.547670e+000
-2.899999999999994e-001;5.339096e+000;3.779871e+000;1.559225e+000
-2.879999999999994e-001;5.327453e+000;3.756628e+000;1.570825e+000
-2.859999999999994e-001;5.315766e+000;3.733297e+000;1.582469e+000
-2.839999999999994e-001;5.304036e+000;3.709879e+000;1.594157e+000
-2.819999999999994e-001;5.292263e+000;3.686377e+000;1.605886e+000
-2.799999999999994e-001;5.280448e+000;3.662792e+000;1.617657e+000
-2.779999999999994e-001;5.268594e+000;3.639127e+000;1.629468e+000
-2.759999999999994e-001;5.256700e+000;3.615382e+000;1.641318e+000
-2.739999999999994e-001;5.244768e+000;3.591561e+000;1.653206e+000
-2.719999999999994e-001;5.232798e+000;3.567665e+000;1.665132e+000
-2.699999999999994e-001;5.220790e+000;3.543696e+000;1.677095e+000
-2.679999999999994e-001;5.208747e+000;3.519655e+000;1.689093e+000
-2.659999999999994e-001;5.196670e+000;3.495544e+000;1.701126e+000
-2.639999999999994e-001;5.184557e+000;3.471364e+000;1.713193e+000
-2.619999999999993e-001;5.172411e+000;3.447117e+000;1.725294e+000
-2.599999999999993e-001;5.160233e+000;3.422805e+000;1.737427e+000
-2.579999999999993e-001;5.148022e+000;3.398430e+000;1.749592e+000
-2.559999999999993e-001;5.135780e+000;3.373991e+000;1.761789e+000
-2.539999999999993e-001;5.123507e+000;3.349492e+000;1.774016e+000
-2.519999999999993e-001;5.111205e+000;3.324932e+000;1.786272e+000
-2.499999999999993e-001;5.098873e+000;3.300314e+000;1.798558e+000
-2.479999999999993e-001;5.086512e+000;3.275640e+000;1.810873e+000
-2.459999999999993e-001;5.074123e+000;3.250908e+000;1.823215e+000
-2.439999999999993e-001;5.061707e+000;3.226122e+000;1.835585e+000
-2.419999999999993e-001;5.049264e+000;3.201283e+000;1.847981e+000
-2.399999999999993e-001;5.036795e+000;3.176391e+000;1.860403e+000
-2.379999999999993e-001;5.024300e+000;3.151448e+000;1.872851e+000
-2.359999999999993e-001;5.011779e+000;3.126455e+000;1.885324e+000
-2.339999999999993e-001;4.999235e+000;3.101413e+000;1.897822e+000
-2.319999999999993e-001;4.986666e+000;3.076322e+000;1.910344e+000
-2.299999999999993e-001;4.974073e+000;3.051184e+000;1.922889e+000
-2.279999999999993e-001;4.961457e+000;3.026000e+000;1.935457e+000
-2.259999999999993e-001;4.948819e+000;3.000771e+000;1.948048e+000
-2.239999999999993e-001;4.936159e+000;2.975498e+000;1.960661e+000
-2.219999999999993e-001;4.923476e+000;2.950181e+000;1.973295e+000
-2.199999999999993e-001;4.910773e+000;2.924822e+000;1.985950e+000
-2.179999999999993e-001;4.898048e+000;2.899422e+000;1.998627e+000
-2.159999999999993e-001;4.885304e+000;2.873981e+000;2.011323e+000
-2.139999999999993e-001;4.872540e+000;2.848500e+000;2.024040e+000
-2.119999999999993e-001;4.859755e+000;2.822980e+000;2.036775e+000
-2.099999999999993e-001;4.846952e+000;2.797421e+000;2.049531e+000
-2.079999999999993e-001;4.834130e+000;2.771826e+000;2.062304e+000
-2.059999999999993e-001;4.821289e+000;2.746193e+000;2.075096e+000
-2.039999999999993e-001;4.808431e+000;2.720525e+000;2.087906e+000
-2.019999999999993e-001;4.795555e+000;2.694821e+000;2.100734e+000
-1.999999999999993e-001;4.782661e+000;2.669083e+000;2.113578e+000
-1.979999999999993e-001;4.769751e+000;2.643311e+000;2.126440e+000
-1.959999999999993e-001;4.756824e+000;2.617505e+000;2.139318e+000
-1.939999999999993e-001;4.743880e+000;2.591668e+000;2.152213e+000
-1.919999999999993e-001;4.730921e+000;2.565798e+000;2.165123e+000
-1.899999999999993e-001;4.717946e+000;2.539897e+000;2.178049e+000
-1.879999999999993e-001;4.704956e+000;2.513965e+000;2.190990e+000
-1.859999999999993e-001;4.691950e+000;2.488004e+000;2.203946e+000
-1.839999999999993e-001;4.678930e+000;2.462013e+000;2.216917e+000
-1.819999999999993e-001;4.665896e+000;2.435993e+000;2.229903e+000
-1.799999999999993e-001;4.652847e+000;2.409945e+000;2.242902e+000
-1.779999999999993e-001;4.639785e+000;2.383870e+000;2.255915e+000
-1.759999999999993e-001;4.626709e+000;2.357767e+000;2.268942e+000
-1.739999999999993e-001;4.613620e+000;2.331638e+000;2.281981e+000
-1.719999999999993e-001;4.600517e+000;2.305483e+000;2.295034e+000
-1.699999999999993e-001;4.587402e+000;2.279302e+000;2.308100e+000
-1.679999999999993e-001;4.574275e+000;2.253096e+000;2.321178e+000
-1.659999999999993e-001;4.561134e+000;2.226865e+000;2.334269e+000
-1.639999999999993e-001;4.547983e+000;2.200611e+000;2.347371e+000
-1.619999999999993e-001;4.534819e+000;2.174333e+000;2.360486e+000
-1.599999999999993e-001;4.521643e+000;2.148032e+000;2.373611e+000
-1.579999999999993e-001;4.508457e+000;2.121708e+000;2.386749e+000
-1.559999999999993e-001;4.495259e+000;2.095362e+000;2.399897e+000
-1.539999999999993e-001;4.482050e+000;2.068994e+000;2.413056e+000
-1.519999999999993e-001;4.468831e+000;2.042605e+000;2.426226e+000
-1.499999999999993e-001;4.455601e+000;2.016195e+000;2.439406e+000
-1.479999999999992e-001;4.442361e+000;1.989765e+000;2.452596e+000
-1.459999999999992e-001;4.429111e+000;1.963314e+000;2.465796e+000
-1.439999999999992e-001;4.415851e+000;1.936844e+000;2.479007e+000
-1.419999999999992e-001;4.402581e+000;1.910355e+000;2.492226e+000
-1.399999999999992e-001;4.389302e+000;1.883847e+000;2.505456e+000
-1.379999999999992e-001;4.376014e+000;1.857320e+000;2.518694e+000
-1.359999999999992e-001;4.362717e+000;1.830775e+000;2.531942e+000
-1.339999999999992e-001;4.349411e+000;1.804213e+000;2.545198e+000
-1.319999999999992e-001;4.336096e+000;1.777633e+000;2.558463e+000
-1.299999999999992e-001;4.322773e+000;1.751036e+000;2.571736e+000
-1.279999999999992e-001;4.309441e+000;1.724423e+000;2.585018e+000
-1.259999999999992e-001;4.296102e+000;1.697794e+000;2.598308e+000
-1.239999999999992e-001;4.282754e+000;1.671148e+000;2.611606e+000
-1.219999999999992e-001;4.269399e+000;1.644488e+000;2.624911e+000
-1.199999999999992e-001;4.256035e+000;1.617811e+000;2.638224e+000
-1.179999999999992e-001;4.242665e+000;1.591120e+000;2.651545e+000
-1.159999999999992e-001;4.229287e+000;1.564414e+000;2.664873e+000
-1.139999999999992e-001;4.215902e+000;1.537694e+000;2.678208e+000
-1.119999999999992e-001;4.202511e+000;1.510961e+000;2.691550e+000
-1.099999999999992e-001;4.189112e+000;1.484213e+000;2.704899e+000
-1.079999999999992e-001;4.175707e+000;1.457453e+000;2.718254e+000
-1.059999999999992e-001;4.162295e+000;1.430679e+000;2.731616e+000
-1.039999999999992e-001;4.148877e+000;1.403893e+000;2.744985e+000
-1.019999999999992e-001;4.135453e+000;1.377094e+000;2.758359e+000
-9.999999999999920e-002;4.122022e+000;1.350283e+000;2.771739e+000
-9.799999999999920e-002;4.108586e+000;1.323460e+000;2.785126e+000
-9.599999999999920e-002;4.095144e+000;1.296625e+000;2.798518e+000
-9.399999999999920e-002;4.081697e+000;1.269780e+000;2.811916e+000
-9.199999999999919e-002;4.068244e+000;1.242924e+000;2.825320e+000
-8.999999999999919e-002;4.054785e+000;1.216057e+000;2.838728e+000
-8.799999999999919e-002;4.041321e+000;1.189179e+000;2.852142e+000
-8.599999999999919e-002;4.027853e+000;1.162291e+000;2.865561e+000
-8.399999999999919e-002;4.014379e+000;1.135394e+000;2.878985e+000
-8.199999999999919e-002;4.000901e+000;1.108487e+000;2.892414e+000
-7.999999999999918e-002;3.987417e+000;1.081570e+000;2.905847e+000
-7.799999999999918e-002;3.973930e+000;1.054645e+000;2.919285e+000
-7.599999999999918e-002;3.960438e+000;1.027710e+000;2.932728e+000
-7.399999999999918e-002;3.946942e+000;1.000767e+000;2.946174e+000
-7.199999999999918e-002;3.933441e+000;9.738159e-001;2.959625e+000
-6.999999999999917e-002;3.919937e+000;9.468565e-001;2.973080e+000
-6.799999999999917e-002;3.906428e+000;9.198895e-001;2.986539e+000
-6.599999999999917e-002;3.892916e+000;8.929143e-001;3.000002e+000
-6.399999999999917e-002;3.879400e+000;8.659322e-001;3.013468e+000
-6.199999999999917e-002;3.865881e+000;8.389432e-001;3.026938e+000
-5.999999999999917e-002;3.852358e+000;8.119471e-001;3.040411e+000
-5.799999999999916e-002;3.838832e+000;7.849443e-001;3.053888e+000
-5.599999999999916e-002;3.825303e+000;7.579353e-001;3.067368e+000
-5.399999999999916e-002;3.811770e+000;7.309198e-001;3.080851e+000
-5.199999999999916e-002;3.798235e+000;7.038989e-001;3.094336e+000
-4.999999999999916e-002;3.784697e+000;6.768720e-001;3.107825e+000
-4.799999999999915e-002;3.771156e+000;6.498396e-001;3.121317e+000
-4.599999999999915e-002;3.757613e+000;6.228023e-001;3.134811e+000
-4.399999999999915e-002;3.744067e+000;5.957596e-001;3.148307e+000
-4.199999999999915e-002;3.730519e+000;5.687122e-001;3.161806e+000
-3.999999999999915e-002;3.716968e+000;5.416603e-001;3.175308e+000
-3.799999999999915e-002;3.703415e+000;5.146041e-001;3.188811e+000
-3.599999999999914e-002;3.689861e+000;4.875438e-001;3.202317e+000
-3.399999999999914e-002;3.676304e+000;4.604795e-001;3.215824e+000
-3.199999999999914e-002;3.662745e+000;4.334118e-001;3.229334e+000
-2.999999999999914e-002;3.649185e+000;4.063404e-001;3.242845e+000
-2.799999999999914e-002;3.635623e+000;3.792655e-001;3.256358e+000
-2.599999999999914e-002;3.622060e+000;3.521879e-001;3.269872e+000
-2.399999999999913e-002;3.608495e+000;3.251076e-001;3.283388e+000
-2.199999999999913e-002;3.594929e+000;2.980244e-001;3.296905e+000
-1.999999999999913e-002;3.581362e+000;2.709391e-001;3.310423e+000
-1.799999999999913e-002;3.567794e+000;2.438514e-001;3.323942e+000
-1.599999999999913e-002;3.554224e+000;2.167616e-001;3.337463e+000
-1.399999999999913e-002;3.540654e+000;1.896703e-001;3.350984e+000
-1.199999999999913e-002;3.527083e+000;1.625776e-001;3.364506e+000
-9.999999999999126e-003;3.513512e+000;1.354835e-001;3.378028e+000
-7.999999999999126e-003;3.499940e+000;1.083882e-001;3.391552e+000
-5.999999999999126e-003;3.486367e+000;8.129191e-002;3.405075e+000
-3.999999999999126e-003;3.472795e+000;5.419517e-002;3.418599e+000
-1.999999999999126e-003;3.459221e+000;2.709746e-002;3.432124e+000
8.743006318923108e-016;3.445648e+000;0.000000e+000;3.445648e+000
2.000000000000874e-003;3.432075e+000;-2.709770e-002;3.459173e+000
4.000000000000874e-003;3.418502e+000;-5.419540e-002;3.472697e+000
6.000000000000874e-003;3.404929e+000;-8.129239e-002;3.486222e+000
8.000000000000875e-003;3.391356e+000;-1.083891e-001;3.499746e+000
1.000000000000088e-002;3.377784e+000;-1.354849e-001;3.513269e+000
1.200000000000088e-002;3.364213e+000;-1.625798e-001;3.526792e+000
1.400000000000088e-002;3.350641e+000;-1.896734e-001;3.540315e+000
1.600000000000088e-002;3.337071e+000;-2.167656e-001;3.553837e+000
1.800000000000088e-002;3.323502e+000;-2.438564e-001;3.567358e+000
2.000000000000088e-002;3.309933e+000;-2.709451e-001;3.580878e+000
2.200000000000088e-002;3.296365e+000;-2.980320e-001;3.594397e+000
2.400000000000088e-002;3.282799e+000;-3.251166e-001;3.607915e+000
2.600000000000088e-002;3.269234e+000;-3.521984e-001;3.621432e+000
2.800000000000089e-002;3.255670e+000;-3.792779e-001;3.634948e+000
3.000000000000089e-002;3.242107e+000;-4.063544e-001;3.648462e+000
3.200000000000089e-002;3.228547e+000;-4.334276e-001;3.661974e+000
3.400000000000089e-002;3.214988e+000;-4.604976e-001;3.675485e+000
3.600000000000089e-002;3.201430e+000;-4.875638e-001;3.688994e+000
3.800000000000089e-002;3.187875e+000;-5.146267e-001;3.702502e+000
4.000000000000090e-002;3.174321e+000;-5.416853e-001;3.716007e+000
4.200000000000090e-002;3.160770e+000;-5.687401e-001;3.729510e+000
4.400000000000090e-002;3.147221e+000;-5.957901e-001;3.743011e+000
4.600000000000090e-002;3.133674e+000;-6.228354e-001;3.756510e+000
4.800000000000090e-002;3.120130e+000;-6.498761e-001;3.770006e+000
5.000000000000091e-002;3.106588e+000;-6.769114e-001;3.783499e+000
5.200000000000091e-002;3.093049e+000;-7.039416e-001;3.796991e+000
5.400000000000091e-002;3.079513e+000;-7.309661e-001;3.810479e+000
5.600000000000091e-002;3.065979e+000;-7.579851e-001;3.823964e+000
5.800000000000091e-002;3.052449e+000;-7.849977e-001;3.837447e+000
6.000000000000091e-002;3.038922e+000;-8.120043e-001;3.850926e+000
6.200000000000092e-002;3.025398e+000;-8.390043e-001;3.864402e+000
6.400000000000092e-002;3.011877e+000;-8.659978e-001;3.877875e+000
6.600000000000092e-002;2.998360e+000;-8.929842e-001;3.891344e+000
6.800000000000092e-002;2.984846e+000;-9.199634e-001;3.904810e+000
7.000000000000092e-002;2.971337e+000;-9.469352e-001;3.918272e+000
7.200000000000092e-002;2.957831e+000;-9.738994e-001;3.931730e+000
7.400000000000093e-002;2.944329e+000;-1.000855e+000;3.945184e+000
7.600000000000093e-002;2.930831e+000;-1.027804e+000;3.958634e+000
7.800000000000093e-002;2.917337e+000;-1.054743e+000;3.972080e+000
8.000000000000093e-002;2.903848e+000;-1.081674e+000;3.985522e+000
8.200000000000093e-002;2.890363e+000;-1.108596e+000;3.998959e+000
8.400000000000094e-002;2.876883e+000;-1.135509e+000;4.012392e+000
8.600000000000094e-002;2.863407e+000;-1.162412e+000;4.025819e+000
8.800000000000094e-002;2.849936e+000;-1.189306e+000;4.039242e+000
9.000000000000094e-002;2.836471e+000;-1.216190e+000;4.052660e+000
9.200000000000094e-002;2.823010e+000;-1.243063e+000;4.066073e+000
9.400000000000094e-002;2.809555e+000;-1.269926e+000;4.079481e+000
9.600000000000095e-002;2.796105e+000;-1.296778e+000;4.092883e+000
9.800000000000095e-002;2.782661e+000;-1.323619e+000;4.106280e+000
1.000000000000010e-001;2.769222e+000;-1.350449e+000;4.119671e+000
1.020000000000010e-001;2.755789e+000;-1.377267e+000;4.133056e+000
1.040000000000010e-001;2.742362e+000;-1.404073e+000;4.146436e+000
1.060000000000010e-001;2.728942e+000;-1.430867e+000;4.159809e+000
1.080000000000010e-001;2.715527e+000;-1.457649e+000;4.173176e+000
1.100000000000010e-001;2.702119e+000;-1.484417e+000;4.186536e+000
1.120000000000010e-001;2.688717e+000;-1.511173e+000;4.199891e+000
1.140000000000010e-001;2.675323e+000;-1.537915e+000;4.213238e+000
1.160000000000010e-001;2.661935e+000;-1.564644e+000;4.226578e+000
1.180000000000010e-001;2.648554e+000;-1.591358e+000;4.239912e+000
1.200000000000010e-001;2.635180e+000;-1.618058e+000;4.253238e+000
1.220000000000010e-001;2.621813e+000;-1.644743e+000;4.266557e+000
1.240000000000010e-001;2.608454e+000;-1.671414e+000;4.279868e+000
1.260000000000010e-001;2.595103e+000;-1.698069e+000;4.293172e+000
1.280000000000010e-001;2.581760e+000;-1.724708e+000;4.306468e+000
1.300000000000010e-001;2.568424e+000;-1.751332e+000;4.319756e+000
1.320000000000010e-001;2.555097e+000;-1.777938e+000;4.333035e+000
1.340000000000010e-001;2.541778e+000;-1.804529e+000;4.346307e+000
1.360000000000010e-001;2.528468e+000;-1.831102e+000;4.359570e+000
1.380000000000010e-001;2.515166e+000;-1.857658e+000;4.372824e+000
1.400000000000010e-001;2.501873e+000;-1.884195e+000;4.386069e+000
1.420000000000010e-001;2.488590e+000;-1.910715e+000;4.399305e+000
1.440000000000010e-001;2.475316e+000;-1.937216e+000;4.412532e+000
1.460000000000010e-001;2.462051e+000;-1.963699e+000;4.425749e+000
1.480000000000010e-001;2.448796e+000;-1.990161e+000;4.438957e+000
1.500000000000010e-001;2.435550e+000;-2.016604e+000;4.452154e+000
1.520000000000010e-001;2.422315e+000;-2.043027e+000;4.465342e+000
1.540000000000010e-001;2.409090e+000;-2.069429e+000;4.478519e+000
1.560000000000010e-001;2.395875e+000;-2.095810e+000;4.491686e+000
1.580000000000010e-001;2.382672e+000;-2.122170e+000;4.504842e+000
1.600000000000010e-001;2.369479e+000;-2.148508e+000;4.517987e+000
1.620000000000010e-001;2.356297e+000;-2.174824e+000;4.531121e+000
1.640000000000010e-001;2.343127e+000;-2.201116e+000;4.544243e+000
1.660000000000010e-001;2.329968e+000;-2.227386e+000;4.557354e+000
1.680000000000010e-001;2.316822e+000;-2.253632e+000;4.570454e+000
1.700000000000010e-001;2.303687e+000;-2.279853e+000;4.583540e+000
1.720000000000010e-001;2.290565e+000;-2.306050e+000;4.596615e+000
1.740000000000010e-001;2.277455e+000;-2.332222e+000;4.609677e+000
1.760000000000010e-001;2.264358e+000;-2.358367e+000;4.622725e+000
1.780000000000010e-001;2.251274e+000;-2.384488e+000;4.635762e+000
1.800000000000010e-001;2.238204e+000;-2.410580e+000;4.648784e+000
1.820000000000010e-001;2.225147e+000;-2.436646e+000;4.661793e+000
1.840000000000010e-001;2.212104e+000;-2.462684e+000;4.674788e+000
1.860000000000010e-001;2.199075e+000;-2.488693e+000;4.687768e+000
1.880000000000010e-001;2.186061e+000;-2.514674e+000;4.700735e+000
1.900000000000010e-001;2.173061e+000;-2.540625e+000;4.713686e+000
1.920000000000010e-001;2.160077e+000;-2.566545e+000;4.726622e+000
1.940000000000010e-001;2.147108e+000;-2.592435e+000;4.739543e+000
1.960000000000010e-001;2.134154e+000;-2.618294e+000;4.752448e+000
1.980000000000010e-001;2.121217e+000;-2.644120e+000;4.765337e+000
2.000000000000010e-001;2.108296e+000;-2.669914e+000;4.778210e+000
2.020000000000010e-001;2.095391e+000;-2.695674e+000;4.791065e+000
2.040000000000010e-001;2.082504e+000;-2.721400e+000;4.803904e+000
2.060000000000010e-001;2.069634e+000;-2.747092e+000;4.816726e+000
2.080000000000011e-001;2.056781e+000;-2.772748e+000;4.829529e+000
2.100000000000011e-001;2.043947e+000;-2.798368e+000;4.842315e+000
2.120000000000011e-001;2.031131e+000;-2.823951e+000;4.855082e+000
2.140000000000011e-001;2.018334e+000;-2.849496e+000;4.867830e+000
2.160000000000011e-001;2.005556e+000;-2.875003e+000;4.880559e+000
2.180000000000011e-001;1.992798e+000;-2.900470e+000;4.893268e+000
2.200000000000011e-001;1.980059e+000;-2.925898e+000;4.905958e+000
2.220000000000011e-001;1.967341e+000;-2.951285e+000;4.918626e+000
2.240000000000011e-001;1.954644e+000;-2.976630e+000;4.931274e+000
2.260000000000011e-001;1.941968e+000;-3.001932e+000;4.943900e+000
2.280000000000011e-001;1.929314e+000;-3.027190e+000;4.956505e+000
2.300000000000011e-001;1.916682e+000;-3.052404e+000;4.969087e+000
2.320000000000011e-001;1.904073e+000;-3.077573e+000;4.981647e+000
2.340000000000011e-001;1.891487e+000;-3.102695e+000;4.994183e+000
2.360000000000011e-001;1.878925e+000;-3.127770e+000;5.006695e+000
2.380000000000011e-001;1.866387e+000;-3.152797e+000;5.019183e+000
2.400000000000011e-001;1.853873e+000;-3.177774e+000;5.031647e+000
2.420000000000011e-001;1.841384e+000;-3.202700e+000;5.044085e+000
2.440000000000011e-001;1.828922e+000;-3.227575e+000;5.056497e+000
2.460000000000011e-001;1.816485e+000;-3.252398e+000;5.068883e+000
2.480000000000011e-001;1.804076e+000;-3.277166e+000;5.081242e+000
2.500000000000011e-001;1.791694e+000;-3.301879e+000;5.093573e+000
2.520000000000011e-001;1.779340e+000;-3.326536e+000;5.105876e+000
2.540000000000011e-001;1.767014e+000;-3.351135e+000;5.118150e+000
2.560000000000011e-001;1.754718e+000;-3.375676e+000;5.130394e+000
2.580000000000011e-001;1.742453e+000;-3.400157e+000;5.142609e+000
2.600000000000011e-001;1.730217e+000;-3.424576e+000;5.154793e+000
2.620000000000011e-001;1.718013e+000;-3.448932e+000;5.166945e+000
2.640000000000011e-001;1.705841e+000;-3.473224e+000;5.179065e+000
2.660000000000011e-001;1.693702e+000;-3.497450e+000;5.191152e+000
2.680000000000011e-001;1.681597e+000;-3.521608e+000;5.203205e+000
2.700000000000011e-001;1.669526e+000;-3.545698e+000;5.215224e+000
2.720000000000011e-001;1.657490e+000;-3.569718e+000;5.227207e+000
2.740000000000011e-001;1.645490e+000;-3.593665e+000;5.239155e+000
2.760000000000011e-001;1.633526e+000;-3.617539e+000;5.251065e+000
2.780000000000011e-001;1.621601e+000;-3.641337e+000;5.262937e+000
2.800000000000011e-001;1.609713e+000;-3.665058e+000;5.274771e+000
2.820000000000011e-001;1.597866e+000;-3.688699e+000;5.286565e+000
2.840000000000011e-001;1.586058e+000;-3.712260e+000;5.298318e+000
2.860000000000011e-001;1.574293e+000;-3.735737e+000;5.310030e+000
2.880000000000011e-001;1.562569e+000;-3.759131e+000;5.321700e+000
2.900000000000011e-001;1.550889e+000;-3.782436e+000;5.333325e+000
2.920000000000011e-001;1.539253e+000;-3.805653e+000;5.344906e+000
2.940000000000011e-001;1.527663e+000;-3.828778e+000;5.356441e+000
2.960000000000011e-001;1.516120e+000;-3.851809e+000;5.367929e+000
2.980000000000011e-001;1.504624e+000;-3.874745e+000;5.379369e+000
3.000000000000011e-001;1.493177e+000;-3.897583e+000;5.390760e+000
3.020000000000011e-001;1.481781e+000;-3.920319e+000;5.402100e+000
3.040000000000011e-001;1.470436e+000;-3.942953e+000;5.413389e+000
3.060000000000011e-001;1.459144e+000;-3.965480e+000;5.424624e+000
3.080000000000011e-001;1.447906e+000;-3.987899e+000;5.435805e+000
3.100000000000011e-001;1.436723e+000;-4.010206e+000;5.446930e+000
3.120000000000011e-001;1.425598e+000;-4.032400e+000;5.457998e+000
3.140000000000011e-001;1.414531e+000;-4.054476e+000;5.469007e+000
3.160000000000011e-001;1.403524e+000;-4.076432e+000;5.479956e+000
3.180000000000011e-001;1.392578e+000;-4.098265e+000;5.490843e+000
3.200000000000011e-001;1.381695e+000;-4.119972e+000;5.501667e+000
3.220000000000011e-001;1.370877e+000;-4.141548e+000;5.512425e+000
3.240000000000011e-001;1.360125e+000;-4.162992e+000;5.523117e+000
3.260000000000011e-001;1.349442e+000;-4.184299e+000;5.533741e+000
3.280000000000011e-001;1.338828e+000;-4.205465e+000;5.544293e+000
3.300000000000011e-001;1.328286e+000;-4.226488e+000;5.554774e+000
3.320000000000011e-001;1.317818e+000;-4.247363e+000;5.565181e+000
